spanish	english	pos	cefr	tags
política	politics, policy	noun	A2.2	
ponerse de acuerdo	to agree, reach an agreement	phrase	A2.2	MWU
por eso	therefore, that's why	connector	A2.2	MWU|discourse|glue
por lo menos	at least	phrase	A2.2	MWU|comparison
por lo tanto	therefore	connector	A2.2	MWU|comparison|discourse|glue|philosophy
posponer	to postpone	verb	A2.2	
presidenta	president	noun	A2.2	
primera clase	first class	phrase	A2.2	MWU|education|reflexive
primera ministra	prime minister	phrase	A2.2	MWU
producto	product	noun	A2.2	
profesión	profession	noun	A2.2	work
programa en vivo	live program	phrase	A2.2	MWU|tech
programadora	programmer	noun	A2.2	tech
prohibir	to prohibit	verb	A2.2	
propietaria	owner	noun	A2.2	home
préstamo	loan	noun	A2.2	finance
psicóloga	psychologist	noun	A2.2	
publicidad	advertising	noun	A2.2	media
pulsera	bracelet	noun	A2.2	
quedarse con	to keep	phrase	A2.2	MWU
queja	complaint	noun	A2.2	
quiero que	I want that...	phrase	A2.2	MWU|comparison
radar	radar	verb	A2.2	
recepcionista	receptionist	noun	A2.2	travel|work
receptor	receiver	noun	A2.2	
receta médica	prescription	phrase	A2.2	MWU|health
reclamación	claim	noun	A2.2	
recomendar	to recommend	verb	A2.2	food|media
reembolso	refund	adj	A2.2	finance
reloj de pulsera	wristwatch	phrase	A2.2	MWU
remitente	sender	noun	A2.2	
renovar	to renew	verb	A2.2	
reparación	repair, reparation	noun	A2.2	nature
riqueza	wealth	noun	A2.2	
romántica	romantic	noun	A2.2	media
rotonda	roundabout	noun	A2.2	
ruptura	breakage, rupture	noun	A2.2	
sabrá	he, she will know	adv	A2.2	time
salario	salary	noun	A2.2	work
salón de belleza	beauty salon	phrase	A2.2	MWU
sangre	blood	noun	A2.2	health
se alquila	it is rented	phrase	A2.2	MWU|home|reflexive
se busca	one seeks, it is sought	phrase	A2.2	MWU|reflexive
se considera	one considers, it is considered	phrase	A2.2	MWU|reflexive
se dice	one says, it is said	phrase	A2.2	MWU|reflexive
se habla	one speaks, it is spoken	phrase	A2.2	MWU|reflexive
se necesita	one needs, it is needed	phrase	A2.2	MWU|reflexive
se permite	it is allowed	phrase	A2.2	MWU|reflexive
se prohíbe	it is forbidden	phrase	A2.2	MWU|glue|reflexive
se recomienda	one recommends, it is recommended	phrase	A2.2	MWU|reflexive
se vende	it is sold	phrase	A2.2	MWU|reflexive
secador de pelo	hair dryer	phrase	A2.2	MWU|health
secretaria	secretary	noun	A2.2	
segura	confident	adj	A2.2	
seguro de viaje	travel insurance	phrase	A2.2	MWU|travel
seguro médico	health insurance	phrase	A2.2	MWU|health
sello	stamp	noun	A2.2	
sensible	sensitive	noun	A2.2	
seria	serious	noun	A2.2	
serie	series	noun	A2.2	media
señal de tráfico	traffic sign	phrase	A2.2	MWU
sin duda	without doubt	phrase	A2.2	MWU
sin embargo	however	connector	A2.2	MWU|discourse|glue|philosophy
sincera	sincere	noun	A2.2	time
sobre todo	above all, especially	phrase	A2.2	MWU|philosophy
sugerir	to suggest	verb	A2.2	
suscripción	subscription	noun	A2.2	
tacaña	stingy	noun	A2.2	
talla	size	noun	A2.2	
tarjeta	card, key card	noun	A2.2	travel
tarjeta de crédito	credit card	phrase	A2.2	MWU|finance
tarjeta de débito	debit card	phrase	A2.2	MWU|finance
te compraría	I would buy you	phrase	A2.2	MWU
telediario	news program	adj	A2.2	tech
tendré	I will have	noun	A2.2	
tener en cuenta	to take into account	phrase	A2.2	MWU|finance
tener razón	to be right	phrase	A2.2	MWU
tener suerte	to be lucky	phrase	A2.2	MWU
terror	horror	noun	A2.2	media
thriller	thriller	verb	A2.2	media
titular	headline	verb	A2.2	health
toalla	towel	noun	A2.2	
tonta	silly, stupid	adv	A2.2	
tos	cough	noun	A2.2	health
trabajadora	hardworking	noun	A2.2	
tradición	tradition	noun	A2.2	
traductora	translator	noun	A2.2	
tramitar	to process	verb	A2.2	
tranquila	calm	adj	A2.2	
transbordo	transfer	noun	A2.2	finance
transferencia	transfer	noun	A2.2	finance
transmisor	transmitter	noun	A2.2	
tráfico	traffic	noun	A2.2	
turística	tour guide	noun	A2.2	
tímida	shy	noun	A2.2	
vacaciones pagadas	paid vacation	phrase	A2.2	MWU|travel
valiente	brave	noun	A2.2	
vecindario	neighborhood	noun	A2.2	home
vendedora	salesperson	noun	A2.2	society
vendrá	he, she will come	noun	A2.2	
vendría	he, she would come	noun	A2.2	
ventanilla	window seat	noun	A2.2	nature
veremos	we will see	noun	A2.2	
viaje de negocios	business trip	phrase	A2.2	MWU|travel
vivirán	they will live	noun	A2.2	
vómito	vomit	noun	A2.2	
¡di!	say!	noun	A2.2	
¡haz!	do!	noun	A2.2	
¡no bebas!	don't drink!	phrase	A2.2	MWU
¡no comas!	don't eat!	phrase	A2.2	MWU
¡no digas!	don't say!	phrase	A2.2	MWU
¡no hables!	don't speak!	phrase	A2.2	MWU
¡no hagas!	don't do!	phrase	A2.2	MWU
¡no salgas!	don't go out!	phrase	A2.2	MWU
¡no vengas!	don't come!	phrase	A2.2	MWU
¡pon!	put!	noun	A2.2	
¡sal!	go out!	noun	A2.2	
¡sé!	be!	noun	A2.2	
¡ten!	have, take!	noun	A2.2	
¡ve!	go!	noun	A2.2	
¡ven!	come!	noun	A2.2	
a favor de	in favor of	phrase	B1.1	MWU|glue|philosophy
a fin de que	so that	connector	B1.1	MWU|comparison|discourse|glue|philosophy
a la vez	at the same time	phrase	B1.1	MWU|time
a lo largo de	along, throughout	phrase	B1.1	MWU|philosophy
a menos que	unless	phrase	B1.1	MWU|comparison|philosophy
a partir de	from, starting from	phrase	B1.1	MWU|philosophy
a pesar de que	despite the fact that	connector	B1.1	MWU|comparison|discourse|glue|philosophy
aborrecer	to loathe	verb	B1.1	health
absolutamente	absolutely	adv	B1.1	philosophy
abstracto	abstract	adj	B1.1	philosophy
abuso	abuse	noun	B1.1	society
académico	academic	adj	B1.1	education
aceptar	to accept	verb	B1.1	society
acerca de	about	phrase	B1.1	MWU|philosophy
aclarar	to clarify	verb	B1.1	philosophy
actividad física	physical activity	phrase	B1.1	MWU
acuerdo	agreement	adj	B1.1	
acusar	to accuse	verb	B1.1	society
admiración	admiration	noun	B1.1	health
adorar	to adore	verb	B1.1	health
aficionado	fan	noun	B1.1	
agilidad	agility	noun	B1.1	
al mismo tiempo	at the same time	phrase	B1.1	MWU|time
alcalde	mayor	noun	B1.1	society
alcanzar	to reach	verb	B1.1	work
alcanzar a	to manage to	phrase	B1.1	MWU|philosophy
alergia	allergy	adj	B1.1	
algoritmo	algorithm	adj	B1.1	tech
altruismo	altruism	adj	B1.1	health
amateur	amateur	noun	B1.1	
ambición	ambition	noun	B1.1	work
ambiguo	ambiguous	adj	B1.1	philosophy
ambivalencia	ambivalence	adj	B1.1	
amorosamente	lovingly	adv	B1.1	health
analogía	analogy	adj	B1.1	education
analítico	analytical	adj	B1.1	tech
analógico	analog	adj	B1.1	tech
anhelo	yearning	noun	B1.1	health
anormal	abnormal	adj	B1.1	philosophy
ansiedad	anxiety	noun	B1.1	
antibiótico	antibiotic	adj	B1.1	
anuncio	advertisement	adj	B1.1	
análisis	analysis	adj	B1.1	education
análisis de sangre	blood test	phrase	B1.1	MWU
aparato	apparatus	noun	B1.1	
apasionadamente	passionately	adv	B1.1	health
apatía	apathy	noun	B1.1	health
aplicación	application	adj	B1.1	tech
apoyar	to support	verb	B1.1	society
apreciar	to appreciate	verb	B1.1	health|media
aptitud	aptitude	noun	B1.1	work
aptitudes	aptitudes	noun	B1.1	
apuntes	notes	noun	B1.1	
ardorosamente	ardently	adv	B1.1	health
argumentación	argumentation	adj	B1.1	education|philosophy
argumentar	to argue	verb	B1.1	education|philosophy
argumento	plot, argument	adj	B1.1	education|media
arqueología	archaeology	noun	B1.1	tech
arquitectura	architecture	noun	B1.1	media
arrepentimiento	regret, repentance	adj	B1.1	health
arrogancia	arrogance	noun	B1.1	
artesanía	crafts	noun	B1.1	
artículo	article	adj	B1.1	
ascender	to be promoted	verb	B1.1	work
ascenso	promotion, advancement	adj	B1.1	work
asignatura obligatoria	mandatory subject	phrase	B1.1	MWU|glue
asignatura optativa	elective subject	phrase	B1.1	MWU
asilo	asylum	noun	B1.1	
aspecto	aspect	noun	B1.1	education
aspiración	aspiration	noun	B1.1	work
astronomía	astronomy	noun	B1.1	tech
asumir	to assume	verb	B1.1	philosophy
así pues	thus	phrase	B1.1	MWU|discourse|glue|philosophy
así que	so	phrase	B1.1	MWU|comparison|discourse|glue|philosophy
atípico	atypical	adj	B1.1	philosophy
aun cuando	even when	phrase	B1.1	MWU|glue|philosophy|time
automatización	automation	noun	B1.1	tech
automatizar	to automate	verb	B1.1	tech|work
automático	automatic	adj	B1.1	tech
autoritario	authoritarian	adj	B1.1	society
avance	advance, progress	noun	B1.1	tech
avanzar	to advance	verb	B1.1	work
ayudante	assistant	adj	B1.1	
añoranza	longing	noun	B1.1	health
bachillerato	high school diploma, baccalaureate	adj	B1.1	
bacteria	bacteria	noun	B1.1	
baja por enfermedad	sick leave	phrase	B1.1	MWU
basura	trash	noun	B1.1	
beca	scholarship, grant	adj	B1.1	
belleza	beauty	noun	B1.1	
bello	beautiful	adj	B1.1	media
beneficio	benefit	noun	B1.1	
bibliografía	bibliography	noun	B1.1	
biocombustible	biofuel	noun	B1.1	
biodegradable	biodegradable	adj	B1.1	
biodiversidad	biodiversity	adj	B1.1	
biotecnología	biotechnology	noun	B1.1	tech
bondad	kindness	noun	B1.1	health
calentamiento global	global warming	phrase	B1.1	MWU
cambio climático	climate change	phrase	B1.1	MWU
campaña	campaign	noun	B1.1	society
campus	campus	noun	B1.1	
candidato	candidate	noun	B1.1	
canto	singing	noun	B1.1	media
capa de ozono	ozone layer	phrase	B1.1	MWU
capacidad	ability	noun	B1.1	work
capacitarse	to train	verb	B1.1	reflexive|work
cardiólogo	cardiologist	noun	B1.1	
cariñosamente	affectionately	adv	B1.1	health
carrera profesional	career	phrase	B1.1	MWU|work
carta de presentación	cover letter	phrase	B1.1	MWU
catedrático	professor	noun	B1.1	
categorizar	to categorize	verb	B1.1	education
categoría	category	noun	B1.1	education|philosophy
celos	jealousy	adj	B1.1	
censurar	to censure	verb	B1.1	society
centrista	centrist	adj	B1.1	
cerebro	brain	noun	B1.1	health
certeza	certainty	noun	B1.1	philosophy
certificación	certification	adj	B1.1	tech
cesar de	to cease doing	phrase	B1.1	MWU|philosophy
ciencia	science	noun	B1.1	tech
científico	scientist, scientific	adj	B1.1	education|tech
cinematografía	cinematography	noun	B1.1	media
ciudadano	citizen	noun	B1.1	society
ciudadanía	citizenship	noun	B1.1	
civil	civil	adj	B1.1	society
claro	clear	adj	B1.1	philosophy
clasificación	classification	adj	B1.1	education
clasificar	to classify	verb	B1.1	education
clonación	cloning	noun	B1.1	
cobardía	cowardice	adj	B1.1	
codificar	to code	verb	B1.1	tech
coherente	coherent	adv	B1.1	philosophy
columna	column	noun	B1.1	
combatir	to combat	verb	B1.1	society
comentarista	commentator	adj	B1.1	
como si	as if	phrase	B1.1	MWU|comparison|philosophy
comparación	comparison	noun	B1.1	education
comparativamente	comparatively	adv	B1.1	philosophy
compasión	compassion	noun	B1.1	health
compañero de clase	classmate	phrase	B1.1	MWU|reflexive
competencias	competencies	noun	B1.1	
complejo	complex	adj	B1.1	philosophy|tech
componer	to compose	verb	B1.1	media
composición	composition	noun	B1.1	media
comprensión	understanding	noun	B1.1	philosophy
comprometerse	to commit	verb	B1.1	reflexive|work
compromiso	commitment	adj	B1.1	philosophy|work
comunicación	communication	adj	B1.1	work
comunicado	statement	adj	B1.1	
común	common	adj	B1.1	philosophy
con base en	based on	phrase	B1.1	MWU|philosophy
con motivo de	on the occasion of	phrase	B1.1	MWU|philosophy
con respecto a	with respect to	phrase	B1.1	MWU|philosophy
con tal de que	provided that	phrase	B1.1	MWU|comparison|philosophy
concluir	to conclude	verb	B1.1	education|philosophy
conclusión	conclusion	noun	B1.1	education
concreto	concrete	adj	B1.1	philosophy
condenar	to condemn	verb	B1.1	society
conducta	conduct	noun	B1.1	health
conferencia	conference	noun	B1.1	
confiable	reliable	adj	B1.1	work
configurar	to configure	verb	B1.1	tech
conformidad	conformity	noun	B1.1	health
confuso	confusing	adj	B1.1	philosophy
congreso	congress	noun	B1.1	
conseguir	to manage to, to achieve	verb	B1.1	philosophy|work
conservación	conservation	noun	B1.1	
conservador	conservative	adj	B1.1	society
conservatorio	conservatory	noun	B1.1	media
considerablemente	considerably	adv	B1.1	philosophy
considerar	to consider	verb	B1.1	education|philosophy
consistente	consistent	adj	B1.1	philosophy
constancia	perseverance	noun	B1.1	work
constantemente	constantly	adv	B1.1	time
constitución	constitution	noun	B1.1	society
construir	to build	verb	B1.1	tech
contagio	contagion	noun	B1.1	
contaminación	pollution	noun	B1.1	
contaminar	to pollute	verb	B1.1	
contenido	content	adj	B1.1	
contexto	context	noun	B1.1	
continuamente	continuously	adv	B1.1	time
continuar + gerund	to continue doing	phrase	B1.1	MWU|philosophy
contraargumento	counterargument	adj	B1.1	education
contradecir	to contradict	verb	B1.1	education|philosophy
contrastar	to contrast	verb	B1.1	education
contraste	contrast	noun	B1.1	education
contrato indefinido	permanent contract	phrase	B1.1	MWU
contrato temporal	temporary contract	phrase	B1.1	MWU|glue
contribuir	to contribute	verb	B1.1	society
control	control	noun	B1.1	work
convencional	conventional	adj	B1.1	philosophy
cooperar	to cooperate	verb	B1.1	society
coordinación	coordination	noun	B1.1	work
corresponsal	correspondent	adj	B1.1	
creación	creation	noun	B1.1	media
creatividad	creativity	noun	B1.1	media
crecer	to grow	verb	B1.1	work
crecimiento profesional	professional growth	phrase	B1.1	MWU|work
creencia	belief	noun	B1.1	philosophy
creer	to believe	verb	B1.1	health|philosophy
criminalidad	crime	noun	B1.1	society
crisis	crisis	noun	B1.1	society
crueldad	cruelty	noun	B1.1	health
cruelmente	cruelly	adv	B1.1	health
crédito	credit	noun	B1.1	
crítica	critique, criticism	adj	B1.1	education
crítico	critic	adj	B1.1	
crónica	chronicle	adj	B1.1	media
cualificación	qualification	adj	B1.1	
cualitativo	qualitative	adj	B1.1	tech
cualquiera	whatever, whichever	adj	B1.1	philosophy
cuantitativo	quantitative	adj	B1.1	tech
cuanto	as much, many as	pron	B1.1	comparison|philosophy
cuestión social	social issue	phrase	B1.1	MWU|society
cultura	culture	noun	B1.1	media
currículum vitae	resume, CV	phrase	B1.1	MWU
cuyo	whose	pron	B1.1	philosophy
célula madre	stem cell	phrase	B1.1	MWU
código	code	noun	B1.1	
dado que	given that	phrase	B1.1	MWU|comparison|philosophy
danza	dance	noun	B1.1	media
dato	data point	noun	B1.1	education
datos	data	noun	B1.1	education
dañar	to damage	verb	B1.1	
de acuerdo con	according to	phrase	B1.1	MWU|glue|philosophy
de hecho	in fact	phrase	B1.1	MWU|discourse|glue|philosophy
debate	debate	noun	B1.1	
debido a que	due to the fact that	phrase	B1.1	MWU|comparison|philosophy
decano	dean	noun	B1.1	
decepción	disappointment	adj	B1.1	
dedicación	dedication	adj	B1.1	work
dedicarse	to dedicate oneself	verb	B1.1	reflexive|work
deducción	deduction	noun	B1.1	education|philosophy
deducir	to deduce	verb	B1.1	education|philosophy
defender	to defend	verb	B1.1	education|society
definición	definition	noun	B1.1	education
definitivamente	definitively	adv	B1.1	time
deforestación	deforestation	noun	B1.1	
delegación	delegation	noun	B1.1	work
delincuencia	delinquency	noun	B1.1	society
democrático	democratic	adj	B1.1	society
demostración	demonstration	noun	B1.1	education|philosophy
demostrar	to demonstrate	verb	B1.1	education|philosophy|tech
denunciar	to denounce	verb	B1.1	society
departamento	department	adj	B1.1	
deportista profesional	professional athlete	phrase	B1.1	MWU
derecho	right, law	noun	B1.1	society
derechos	rights	noun	B1.1	philosophy
dermatólogo	dermatologist	noun	B1.1	
derrota	defeat	noun	B1.1	
desarrollarse	to develop	verb	B1.1	reflexive|work
desarrollo profesional	professional development	phrase	B1.1	MWU|work
desastre natural	natural disaster	phrase	B1.1	MWU
desconfianza	distrust	noun	B1.1	
descripción	description	noun	B1.1	education
descubrimiento	discovery	noun	B1.1	tech
desdén	disdain	noun	B1.1	health
desecho	waste	noun	B1.1	
desempleo	unemployment	adj	B1.1	
desequilibrio	imbalance	adj	B1.1	health
desesperanza	hopelessness	adj	B1.1	philosophy
deshonestidad	dishonesty	adj	B1.1	
desigual	unequal	adj	B1.1	society
desigualdad	inequality	adj	B1.1	philosophy|society
desinformación	misinformation	noun	B1.1	
despiadadamente	mercilessly	adv	B1.1	health
despido	dismissal	adj	B1.1	
desprecio	contempt	noun	B1.1	health
destacarse	to stand out	verb	B1.1	reflexive|work
destreza	skill	noun	B1.1	work
destruir	to destroy	verb	B1.1	
detallado	detailed	adj	B1.1	education
determinación	determination	noun	B1.1	work
deuda	debt	noun	B1.1	
dibujo	drawing	noun	B1.1	media
diestro	skilled	adj	B1.1	work
digitalización	digitalization	adj	B1.1	tech
digitalizar	to digitize	verb	B1.1	tech|work
dignidad	dignity	noun	B1.1	
dimensión	dimension	noun	B1.1	education
dimisión	resignation	noun	B1.1	
dinámico	dynamic	adj	B1.1	work
diputado	deputy, congressman, representative	adj	B1.1	society
disciplina	discipline	noun	B1.1	work
discriminación	discrimination	noun	B1.1	society
discusión	discussion	noun	B1.1	
diseñar	to design	verb	B1.1	media|tech|work
diseño	design	noun	B1.1	
disgusto	disgust	noun	B1.1	
dispositivo	device	adj	B1.1	
diversidad cultural	cultural diversity	phrase	B1.1	MWU
doctorado	doctorate, PhD	noun	B1.1	
dominar	to master	verb	B1.1	work
dominio	mastery	noun	B1.1	work
don	gift	noun	B1.1	media|work
donación de órganos	organ donation	phrase	B1.1	MWU|glue
dondequiera	wherever	adv	B1.1	philosophy
dopaje	doping	noun	B1.1	
dudar	to doubt	verb	B1.1	health|philosophy
dulcemente	sweetly	adv	B1.1	health
déficit	deficit	adj	B1.1	
día libre	day off	phrase	B1.1	MWU
echarse a	to start doing	phrase	B1.1	MWU|philosophy
ecografía	ultrasound	noun	B1.1	
ecosistema	ecosystem	noun	B1.1	
editar	to edit	verb	B1.1	media
editorial	publisher, editorial	adj	B1.1	
efecto invernadero	greenhouse effect	phrase	B1.1	MWU
eficaz	effective	adj	B1.1	work
egoísmo	selfishness	adj	B1.1	health
ejemplo	example	noun	B1.1	education
elección	election	noun	B1.1	society
emigración	emigration	noun	B1.1	
emisor	sender	noun	B1.1	
emisora	station	noun	B1.1	
emotivo	emotional	adj	B1.1	media
empate	tie, draw	noun	B1.1	
empatía	empathy	noun	B1.1	health
empeño	effort	noun	B1.1	work
empírico	empirical	adj	B1.1	education|tech
en conclusión	in conclusion	connector	B1.1	MWU|discourse|glue|philosophy
en consecuencia	consequently	connector	B1.1	MWU|discourse|glue|philosophy
en contra de	against	phrase	B1.1	MWU|philosophy
en cuanto a	as for	phrase	B1.1	MWU|comparison|glue|philosophy
en efecto	indeed	phrase	B1.1	MWU|philosophy
en el ínterin	in the meantime	phrase	B1.1	MWU|time
en función de	depending on	phrase	B1.1	MWU|philosophy
en primer lugar	first of all	connector	B1.1	MWU|discourse|glue|philosophy
en realidad	actually	phrase	B1.1	MWU|discourse|glue|philosophy
en relación con	in relation to	phrase	B1.1	MWU|philosophy
en resumen	in summary	connector	B1.1	MWU|discourse|glue|philosophy
en segundo lugar	secondly	connector	B1.1	MWU|discourse|glue|philosophy
en tanto que	while	phrase	B1.1	MWU|comparison|glue|philosophy|time
en torno a	around (topic)	phrase	B1.1	MWU|philosophy
en vez de	instead of	phrase	B1.1	MWU|discourse|glue|philosophy
encuesta	poll, survey	noun	B1.1	
energía eólica	wind energy	phrase	B1.1	MWU
energía renovable	renewable energy	phrase	B1.1	MWU
energía solar	solar energy	phrase	B1.1	MWU
enfermedad aguda	acute disease	phrase	B1.1	MWU
enfermedad crónica	chronic disease	phrase	B1.1	MWU
enfermedad terminal	terminal illness	phrase	B1.1	MWU
enfoque	approach	noun	B1.1	education|work
enormemente	enormously	adv	B1.1	philosophy
enseñanza primaria	primary education	phrase	B1.1	MWU
enseñanza secundaria	secondary education	phrase	B1.1	MWU
enteramente	entirely	adv	B1.1	philosophy
entrenador	coach	noun	B1.1	
entrenamiento	training	noun	B1.1	
entretenimiento	entertainment	adj	B1.1	
entrevista laboral	job interview	phrase	B1.1	MWU
